title|url|text|category
exploit para microsoft exchange rce (actualiza!)|http://blog.segu-info.com.ar/2021/11/exploit-para-microsoft-exchange-rce.html|durante el fin de semana se publicó un código de explotación de prueba de  concepto para una vulnerabilidad de gravedad alta explotada activamente y que  afecta a los servidores de microsoft exchange  la explotación exitosa permite a los atacantes autenticados ejecutar código de  forma remota en servidores exchange vulnerableseste poc simplemente ejecuta mspaintexe en el objetivo  se puede utilizar    para reconocer el patrón de firma de un evento de ataque exitoso  dijo el investigadorse advierte a los administradores que apliquen el parche de inmediatosomos conscientes de los ataques dirigidos limitados en la naturaleza    utilizando una de las vulnerabilidades (cve-2021-42321)  que es una    vulnerabilidad posterior a la autenticación en exchange 2016 y 2019  dijo microsoft  para verificar si alguno de sus servidores exchange vulnerables ya ha sido  afectado por intentos de explotación cve-2021-42321  se debe ejecutar esta  consulta de powershell en cada servidor exchange para verificar eventos  específicos:  con esta última vulnerabilidad (cve-2021-42321)  los investigadores ya están  viendo cómo los atacantes buscan e intentan comprometer los sistemas  vulnerables|Seguridad Informatica
¡el mejor rugby en star+! agenda completa del fin de semana|https://www.espn.com.ar/rugby/nota/_/id/10308788/rugby-star-plus-fin-de-semana-agenda-star+-scrum-urba-top-12-copa-star+-los-pumas-mundial-scrum|viernes 3en la jornada se llevarán a cabo tres encuentros desde las 16:30: glasgow-stormers y ospreys-sharks  por el united rugby championship  y sale-gloucester  con el debut de agustín creevy en los sharks  por la premiershipsábado 4el sábado  se disputará la primera semifinal del urba top 12 copa star+: desde las 18:10  en vivo en star+ y espn 2  newman se medirá frente a alumni por otro lado  también se jugará la semifinal del torneo del interior a  con el duelo entre córdoba athletic y jockey rosario  a partir de las 15:50en la jornada  también continuará la acción con los partidos por el top 14  united rugby championship y la premiership mientras que  se podrá observar en vivo en star+ el duelo de gales ante barbarians  con la presencia de nicolás sánchez y lautaro bazán vélezdomingo 5por último  el domingo se disputará la segunda semifinal del urba top 12 copa star+  entre sic e hindú  a partir de las 16:30 en vivo en star+ y espn 3 por último  disfrutá todo lo que dejó el fin de semana en scrum domingo  desde las 19:30agenda completa del fin de semana: viernes 3sábado 4domingo 510:25 benetton vs emirates lions  united rugby championship  en vivo en star+11:55 exeter vs bristol  premiership  en vivo en star+16:30 sic vs hindú  semifinal del urba top 12 copa star+  en vivo en star+ y espn 317:00 pau vs toulouse  top 14  en vivo en star+19:30 scrum domingo  en vivo en star+ y espn 3|Deportes
rockethack: grupo delictivo centrado en infiltrar personas|http://blog.segu-info.com.ar/2021/11/rockethack-grupo-delictivo-centrado-en.html|el método de ataques principal de rockethack es a través del phishing con  correos electrónicos que contienen enlaces a páginas de inicio de sesión  falsas para google gmail  el servicio de correo electrónico cifrado protonmail  y telegram  entre otros un anuncio de 2018 de los delincuentes sugirió que  violar el protonmail centrado en la seguridad era su servicio más caro a  50000 rublos (u$s 700 al tipo de cambio actual)  mientras que abrir una  cuenta de gmail costaría u$s500 pero hay evidencia de que con algunos  proveedores de correo electrónico rusos tienen algún tipo de acceso más  profundo  ya que ofrecen ingresar a las cuentas sin necesidad de engañar al  usuario con correos electrónicos de phishing  su lista de clientes sigue siendo desconocida  pero parece ser diversa y es  probable que contenga clientes de estados nacionales en su lista de objetivos  había dos candidatos presidenciales en bielorrusia y un miembro del partido de  oposición  en un país donde un gobierno represivo ha tratado de reprimir la  disidencia también apuntó a los correos electrónicos privados del ministro de  defensa en un país de europa del este y el exjefe de una agencia de  inteligencia no especificada funcionarios gubernamentales de ucrania   eslovaquia  rusia  kazajstán  armenia  noruega  francia e italia fueron blanco  de ataques este año los anuncios anteriores en foros clandestinos  detallados  por la empresa de ciberseguridad group-ib con sede en singapur  indicaban que  el equipo se ofreció a realizar verificaciones de los historiales crediticios  de las personas y si las agencias internacionales de aplicación de la ley las  buscaban  hacquebord afirmó que rockethack había perpetrado varios ataques contra  activistas de derechos humanos y periodistas de uzbekistán  detallados  anteriormente por amnistía internacional y la organización canadiense sin  fines de lucro equalitie eso incluyó al editor en jefe de un sitio web de  medios uzbecos también se ha atacado a más de 25 periodistas de todo el  mundo  junto con el phishing  el grupo opera malware para espiar dispositivos android  y windows  agregó el investigador descubrió que el software espía de android  tenía módulos para espiar whatsapp  grabar llamadas y rastrear la ubicación  aunque hablan en ruso  sus orígenes son un misterio oleg dyorov  jefe de la  unidad de investigación de la empresa de ciberseguridad group-ib dijo que el  grupo apareció por primera vez ofreciendo servicios en el software de  mensajería cifrada jabber en 2017  a menudo centrándose en vk dado que la red  social es popular en los países postsoviéticos  esto podría dar  motivos para suponer que el atacante podría provenir de la región    postsoviética y tener sus clientes allí también  agregó dyorov  rockethack es solo uno de los muchos operadores subterráneos que brindan este  tipo de servicios de alquiler de delincuentes informáticos como dijo a forbes  un investigador de la empresa de inteligencia cibernética intel 471  el mercado de adquisición de cuentas es muy lucrativo y  como muestra    rockethack  no requiere mucho esfuerzo para causar una buena cantidad de    daño|Seguridad Informatica
messi eligió el mejor gol de su carrera ¿con qué camiseta lo hizo?|https://www.espn.com.ar/futbol/mundial/nota/_/id/12812573/messi-eligio-el-mejor-gol-de-su-carrera-con-que-camiseta-lo-hizo||Deportes
emotet regresó y se distribuye a través de correos con adjuntos maliciosos|http://blog.segu-info.com.ar/2021/11/emotet-regreso-y-se-distribuye-traves.html|en total unos 700 servidores de comando y control (c&c) utilizados por los  atacantes para comprometer equipos y lanzar nuevas campañas maliciosas fueron  desconectados como parte de la operación y rápidamente se observó una caída  abrupta en su actividad  por otra parte  si bien se ha observado la distribución a través de trickbot   algunos investigadores ya confirman que también comenzaron a circular campañas  a través del correo que descargan emotet directamente  con lo cual podría ser  una señal de que su infraestructura está creciendo  vale la pena recordar que en el pasado emotet era utilizado como  infraestructura de malware como servicio (maas  por sus siglas en inglés) para  distribuir otras amenazas si bien en este resurgir trickbot está  distribuyendo emotet  antes de la interrupción de su infraestructura emotet  distribuía trickbot  el cual a su vez era utilizado para descargar algunos  ransomware como ryuk o conti|Seguridad Informatica
utilizan instancias de alibaba ecs para minar criptomonedas|http://blog.segu-info.com.ar/2021/11/utilicen-instancias-de-alibaba-ecs-para.html|alibaba es un gigante tecnológico chino con presencia en el mercado global  y  sus servicios en la nube se utilizan principalmente en el sudeste asiático  en particular  el servicio ecs se comercializa como una oferta de memoria  rápida  cpu intel y prometedoras operaciones de baja latencia aún mejor  para  protegerse contra malware como criptomineros  ecs viene con un agente de  seguridad preinstalado  esto hace posible que los actores de amenazas que obtienen acceso a las  credenciales de inicio de sesión accedan al servidor de destino a través de  ssh como root sin ningún trabajo preparatorio oescalamiento de  privilegios previoel actor de la amenaza tiene el mayor privilegio posible en caso de    compromiso  incluida la explotación de vulnerabilidades  cualquier problema    de configuración incorrecta  credenciales débiles o fuga de datos  explica el informe de trend micro  además  estos privilegios elevados permiten a los actores de amenazas crear  reglas de firewall que eliminan los paquetes entrantes de los rangos de ip que  pertenecen a los servidores internos de alibaba para evitar que el agente de  seguridad instalado detecte un comportamiento sospechoso  los actores de amenazas pueden ejecutar scripts que detienen al agente  de seguridad en el dispositivo comprometido dado lo fácil que es plantar  rootkits de módulos del kernel y malware de cryptojacking debido a los  privilegios elevados  no es de extrañar que múltiples actores de amenazas  compitan para hacerse cargo de las instancias de ecs en la nube de alibaba  trend micro también ha observado scripts que buscan procesos que se  ejecutan en puertos específicos comúnmente utilizados por malware y puertas  traseras y finalizan los procesos asociados para eliminar el malware de la  competencia  otra característica de ecs explotada por los actores es un sistema de  escalamiento automático que permite al servicio ajustar automáticamente los  recursos informáticos en función del volumen de solicitudes de los usuarios  esto es para ayudar a prevenir interrupciones del servicio y contratiempos  debido a cargas de tráfico repentinas  pero es una oportunidad para los  cryptojackers al abusar de esto cuando está activo en la cuenta  objetivo  los actores pueden aumentar su poder de extracción de monero e  incurrir en costos adicionales para el propietario de la instancia  teniendo en cuenta que los ciclos de facturación son mensuales en el mejor de  los casos  la víctima tardaría algún tiempo en darse cuenta del problema y  tomar medidas  cuando el escalamiento automático no está disponible  la minería provocará un  efecto de ralentización inmediato y notable a medida que los mineros utilicen  la potencia de la cpu disponible  si está utilizando el servicio en la nube de alibaba  asegúrese de que su  configuración de seguridad sea correcta y siga las mejores prácticas  además  evite ejecutar aplicaciones con privilegios de root  use claves  criptográficas para acceder y siga el principio de privilegio mínimo  en el caso de ecs  su protección integrada contra malware no es suficiente   por lo que agregar una segunda capa de detección de malware y vulnerabilidades  en el entorno de la nube debería ser parte de su práctica de seguridad  estándar|Seguridad Informatica
por otra final local: nacional buscará la remontada frente al pereira en envigado|https://www.espn.com.ar/futbol/colombia/nota/_/id/12812636/nacional-recibe-pereira-semifinal-copa-colombia|el conjunto verdolaga no podrá utilizar el atanasio girardot porque en este recinto se estará realizando un concierto  por lo que tuvo que buscar otro escenario para disputar el partido frente al matecañael elenco verdiblanco tendrá que buscar una victoria por tres goles de diferencia si quiere pasar directamente a la final del campeonato  en donde se podría enfrentar al equipo que gane la llave entre millonarios y cúcuta deportivoel volante está en la lista de 19 jugadores que convocó el entrenador  en la que también se destacan kevin mier  jhon duque  cristian zapata  jefferson duque  dorlan pabón y el venezolano eric ramírezel estratega también manifestó su confianza en sus jugadores y en la clasificación a la final del campeonatonecesita un empate o perder por solamente un gol de diferencia para dejar en el camino a nacional y ser el primer finalista de la copa colombiaposibles formacionesnacional: mier zapata  ocampo  aguirre  velásquez jhon duque  mejía  deossa perea  jefferson duque  pabónpereira: quintana ramírez  zuluaga  quintero  súarez monroy  medina  bocanegra  garcés ángelo rodríguez  arley rodríguez|Deportes
windows 10 2004 dejará de recibir actualizaciones en diciembre|http://blog.segu-info.com.ar/2021/11/windows-10-2004-dejara-de-recibir.html|con el fin del ciclo de vida de la versión 2004 de windows 10 y windows server  se recomienda a los usuarios actualizar a la versión 21h1 o windows 11 para no  dejar de recibir las actualizaciones de seguridad mensuales    el próximo 14 de diciembre microsoft dejará de dar soporte a todos los    usuarios que todavía estén corriendo en sus equipos windows 10 versión 2004     también conocida como windows 10 may 2020 update o 20h1 lo mismo ocurrirá    con la versión de windows server 2004    este final del ciclo de vida implica que a partir de esa fecha microsoft no  estará enviando actualizaciones de seguridad relevantes para nuevas  vulnerabilidades  que dejará de brindar soporte técnico  y que tampoco  distribuirá otras actualizaciones que mejoren la calidad del sistema o  agreguen nuevas funcionalidades por lo tanto  se recomienda que para esa  fecha los usuarios hayan actualizado sus equipos a la versión 21h1 de windows  o windows 11  para saber qué versión de windows estás utilizando  puedes escribir winver en  la caja de búsqueda en la barra de tareas y aparecerá una opción que te  mostrará los detalles  la versión 21h1 está disponible para cualquiera a través de windows update y  será la versión que se ofrezca para los nuevos equipos si bien esta versión  se lanzó en mayo de 2020  la misma no estaba disponible para todos como lo  está ahora|Seguridad Informatica
"correos con ""html smuggling"" cada vez más utilizados en #phishing y malware"|http://blog.segu-info.com.ar/2021/11/correos-con-html-smuggling-cada-vez-mas.html|el html smuggling (¿contrabando?) es un enfoque que permite a un atacante  contrabandear droppers de primera etapa  a menudo scripts maliciosos  codificados incrustados en archivos adjuntos html especialmente diseñados o  páginas web  en una máquina víctima aprovechando las funciones básicas de  html5 y javascript en lugar de explotar una vulnerabilidad o un defecto de  diseño en los navegadores web modernos  al hacerlo  permite al actor de amenazas construir las cargas útiles de forma  programática en la página html utilizando javascript  en lugar de tener que  realizar una solicitud http para buscar un recurso en un servidor web  al  mismo tiempo que evita las soluciones de seguridad perimetral luego  los  droppers html se utilizan para buscar el malware principal que se ejecutará en  los puntos finales comprometidos  la capacidad de http smuggling para eludir los proxies web y de correo  electrónico lo ha convertido en un método lucrativo entre los actores  patrocinados por el estado y los grupos ciberdelincuentes para distribuir  malware en ataques del mundo real  señaló microsoft  más allá de las operaciones de espionaje  el contrabando de html también se ha  adoptado para los ataques de malware bancario que involucran al troyano  mekotio  y los adversarios envían correos electrónicos no deseados que  contienen un enlace malicioso que  al hacer clic  desencadena la descarga de  un archivo zip que  a su vez  contiene un descargador de archivos javascript  para recuperar binarios capaces de robo de credenciales y registro de teclas  al hacerlo  se inicia la ejecución del código javascript  que posteriormente  lanza un comando de powershell codificado en base64 para ponerse en contacto  con un servidor controlado por un atacante para descargar el malware trickbot   lo que finalmente allana el camino para los siguientes ataques de ransomwareel aumento en el uso de contrabando de html en campañas de correo    electrónico es otro ejemplo de cómo los atacantes siguen perfeccionando    componentes específicos de sus ataques mediante la integración de técnicas    altamente evasivas  señaló microsoft  dicha adopción muestra cómo las tácticas  técnicas y procedimientos (ttp)    se filtran desde las bandas de delincuencia cibernética a los actores de    amenazas maliciosas y viceversa también refuerza el estado actual de la    economía sumergida  donde tales ttp se mercantilizan cuando se consideran    efectivos|Seguridad Informatica
arrestan afiliados al ransomware revil/sodinokibi/gandcrab|http://blog.segu-info.com.ar/2021/11/arrestan-afiliados-al-ransomware.html|primero detuvieron a dos sospechosos en rumania el pasado 4 de noviembre  acusados de llevar adelante 5000 ataques con revil  también conocido como  sodinokibi ese mismo día las autoridades de kuwait detuvieron a un sospechoso  de ser afiliados del ransomware gandcrab  el cual se cree que era operado por  los mismos miembros de revil antes de 2019|Seguridad Informatica
ofrecen acceso y edición a base de datos del gobierno argentino|http://blog.segu-info.com.ar/2021/11/ofrecen-acceso-y-edicion-base-de-datos.html|sin embargo  esta vez  la situación parece más complicada no sólo es acceso a  datos que están bajo la esfera estatal  sino que el grupo everest ransomware  ofrece la posibilidad de poder editar la información y modificarla a  discreción  lo que cual lo hace más peligroso y vulnerable    everest es un grupo de delincuentes especializado en ataques a perfiles de    alto nivel  como entidades gubernamentales o    personajes de elite como empresarios o abogados|Seguridad Informatica
chiquito romero, la mejor apuesta de juan román riquelme en boca juniors|https://www.espn.com.ar/futbol/argentina/nota/_/id/12586027/chiquito-romero-es-el-mejor-refuerzo-de-la-era-riquelme-en-boca-juniors|con la recuperación de su rodilla aún pendiente  romero se sumó de forma discreta a boca juniors y se puso a trabajar en silencio como una premonición  definió su llegada al club como “una de las mejores decisiones de su vida” y lo cierto es que el arco de boca le dio la oportunidad de demostrar  no solamente que está vigente  sino que también está absolutamente preparado para ser referente en un equipo que busca la gloria continentala pesar de contar un currículum internacional y ser protagonista de una de las anécdotas que pasó a la eternidad en la historia argentina de los mundiales  romero tuvo que pagar algo de derecho de piso fue quien en san pablo le detuvo los tiros a vlaar y sneijder de países bajos en las semis de brasil 2014  quien se convirtió en héroe en la tanda de penales que metió a la selección en una final después de 24 años  y aún así la boca le exigióromero no demoró demasiado en poner sus credenciales sobre la mesa y convencer  tanto al entrenador como a los fanáticos  de que estaba a la altura para vestir uno de los buzos más importantes del país fue determinante para que boca esté en la final de la conmebol libertadores y riquelme se regodeó al confirmar que aquel pleno que se jugó en 2022 le pagó con crecesel ciclo de román como dirigente ya acumula 15 títulos  de los cuales seis fueron con el equipo de primera división masculino  en casi cuatro años en ese tiempo  con el vicepresidente como líder del consejo de fútbol  el club paseó por el mercado de pases con algunas decisiones erráticas  pero también con algunos aciertoscomo el invaluable óscar córdoba  su colega roberto abbondanzieri y el mismo agustín rossi en el ámbito local  para la historia reciente del xeneize ha sido fundamental contar con un arquero de jerarquía en instancias de definición tener a romero en el arco (y a fernando gayoso como su preparador) trae buenos augurios para salir a buscar la ansiada “séptima”aún sin haber alcanzado el funcionamiento pretendido dentro del campo de juego y con la supremacía brasileña como banca en este mano a mano  jorge almirón y todo boca descansan en las espaldas de un peso pesado que jugó en los mejores estadios de la premier league y que ya admitió que sueña con levantar la copa libertadores en brasil|Deportes
"""guía introductoria a la seguridad para el desarrollo de aplicaciones web"" (ar disposición 8/2021)"|http://blog.segu-info.com.ar/2021/11/guia-introductoria-la-seguridad-para-el.html||Seguridad Informatica
actualizaciones de seguridad de microsoft de noviembre 2021 con dos zero-day explotados activamente|http://blog.segu-info.com.ar/2021/11/actualizaciones-de-seguridad-de.html|de las 55 fallas   seis están calificadas como críticas y 49 como importantes en gravedad   y otras cuatro figuran como conocidas públicamente en el momento del  lanzamiento  también se abordan cuatro vulnerabilidades divulgadas públicamente  pero no  explotadas:|Seguridad Informatica
gummy browsers: suplantación de usuarios a través del fingerprint del navegador|http://blog.segu-info.com.ar/2021/10/gummy-browsers-suplantacion-de-usuarios.html|los atacantes podrían abusar de una amenaza potencialmente devastadora y  difícil de detectar para recopilar información de huellas digital  (fingerprint) del navegador con el objetivo de suplantar a las víctimas  sin su conocimiento  comprometiendo así de manera efectiva su privacidad    la idea es que el atacante 𝐴 primero haga que el usuario 𝑈 se conecte a su    sitio web (o a un sitio conocido que controla el atacante) y recopile de    forma transparente la información 𝑈 que se utiliza para tomar huellas    digitales (como cualquier sitio web de huellas digitales  𝑊 recopila esta    información)  subrayaron los investigadores  luego  𝐴 organiza un navegador en su propia máquina para replicar y    transmitir la misma información de huellas digitales cuando se conecta a 𝑊     engañando a 𝑊 al pensar que 𝑈 es el que solicita el servicio en lugar de    𝐴  por lo tanto  en el caso de que el sitio web rellene anuncios dirigidos  basados ​​solo en las huellas dactilares del navegador de los usuarios  podría  dar lugar a un escenario en el que el adversario remoto pueda perfilar  cualquier objetivo de interés manipulando sus propias huellas dactilares para  que coincidan con las de la víctima durante períodos prolongados de tiempo   mientras tanto el usuario y el sitio web permanecen ajenos al ataque  dicho de otra manera  al explotar el hecho de que el servidor trata el  navegador del atacante como el navegador de la víctima  el primero no solo  recibiría anuncios iguales o similares a los de la víctima suplantada  sino  que también permite al actor malintencionado inferir información confidencial  sobre el usuario (ej  género  grupo de edad  condición de salud  intereses   nivel salarial  etc) y construir un perfil de comportamiento personal  en pruebas experimentales  los investigadores encontraron que el sistema de  ataque logró tasas promedio de falsos positivos superiores a 0 95  lo que  indica que la mayoría de las huellas dactilares falsificadas se reconocieron  erróneamente como legítimas  lo que engañó con éxito a los algoritmos de  huellas dactilares digitales una consecuencia de tal ataque es una violación  de la privacidad de los anuncios y eludir los mecanismos defensivos  implementados para autenticar a los usuarios y detectar el fraude    el impacto de los navegadores gomosos puede ser devastador y duradero en la    seguridad en línea y la privacidad de los usuarios  especialmente dado que    la toma de huellas digitales del navegador está comenzando a ser ampliamente    adoptada en el mundo real  concluyeron los investigadores  a la luz de este ataque  nuestro trabajo plantea la cuestión de si es    seguro implementar las huellas digitales del navegador a gran escala|Seguridad Informatica
maximiliano olivera entre la importancia del partido de peñarol con liverpool y la mirada de reojo al clásico|https://www.espn.com.ar/futbol/uruguay/nota/_/id/12812676/maximiliano-olivera-importancia-partido-penarol-liverpool-mirada-clasico|“voy a apelar a una frase hecha y es el mensaje que darío (rodríguez  el técnico) nos da desde la fecha uno diciendo que para nosotros es partido a partido en estas dos fechas más que nunca tenemos que pensar que el partido más importante es liverpool  porque si les ganamos les sacamos una ventaja muy grande  es un rival directo porque están a un punto en el clausura  pero estando acá uno siempre mira de reojo el clásico no nos tenemos que dejar ganar por la ansiedad porque hoy el partido más importante es con liverpool  pero en este club el clásico siempre es el partido más importante del año”  expresó el jugador en el programa 100% deportes de sport 890olivera agregó: “estas dos semanas  estas dos fechas  son importantísimas porque enfrentamos al escolta (liverpool) en el clausura y en la anual  uno de los equipos que mejor juega al fútbol  y luego el partido aparte que es el clásico son dos partidos fundamentales para nosotros este clásico  sin nuestra gente en las tribunas  va a ser la vida futbolísticamente hablando”a la hora de hablar del rival del domingo en el campeón del siglo  el defensa carbonero señaló: “liverpool es un equipo que tiene mucho tiempo de trabajo  jugando muy bien con jorge (bava)  que se nota que los trabaja bien y tienen buen juego asociado  con mucha dinámica me gusta mucho el mediocampo que tienen  con velocidad y calidad es un equipo a respetar  por algo es uno de los mejores del fútbol uruguayo”consultado sobre si cambia mucho que thiago vecino sea el centrodelantero titular en lugar de rodrigo bentancourt  el defensa respondió: “tienen diferentes características  pero el otro día vecino jugó y metió dos goles los dos son goleadores y están siempre cerca del gol no hay que darles espacios y tenemos que equivocarnos lo menos posible porque te lo hacen pagar”maxi olivera reveló que le incomodó más el error que cometió y derivó en uno de los goles de montevideo city torque  que el hecho de salir del equipo titular“incómodo me puso el error que cometí y me molestó el error porque fue un mal cálculo en una pelota que parecía que tenía y se me terminó yendo fue un golpe importante porque era el 2 a 0 (del rival)  pero por suerte después el equipo se levantó yo vengo a sumar desde donde me toque y las decisiones son del entrenador”|Deportes
robinhood confirma el robo de 7 millones de datos de usuarios|http://blog.segu-info.com.ar/2021/11/robinhood-confirma-el-robo-de-7.html|la plataforma de negociación de acciones robinhood ha revelado una violación  de datos después de que sus sistemas fueran hackeado y un actor de amenazas  obtuviera acceso a la información personal de aproximadamente 7 millones de  clientes  el ataque ocurrió el 3 de noviembre después de que un actor de amenazas llamó  a un empleado de atención al cliente y usó ingeniería social para obtener  acceso a los sistemas de soporte al cliente  después de acceder a los sistemas de soporte  el atacante pudo acceder a la  información del cliente  incluidos nombres completos  direcciones de correo  electrónico y  para un número limitado de personas  datos de nacimiento y  códigos postales    también creemos que para un número más limitado de personas     aproximadamente 310 en total  se expuso información personal adicional     incluido el nombre  la fecha de nacimiento y el código postal  con un    subconjunto de aproximadamente 10 clientes que revelaron detalles de cuenta    más extensos  en resumen  la violación de datos expuso:  la compañía afirma que no cree que ningún número de seguro social  número de  cuenta bancaria o número de tarjeta de débito haya estado expuesto en el  ataque  después de enterarse del ataque y asegurar sus sistemas  robinhood también  recibió una demanda de extorsión si bien robinhood no ha proporcionado ningún  detalle sobre la demanda de extorsión  es probable que exista una amenaza de  que los datos robados se filtren si no se paga el rescate de bitcoin  robinhood dice que continúan investigando el incidente con la ayuda de  mandiant  una conocida empresa de ciberseguridad que se usa comúnmente para  responder a incidentes después de los ataques    como empresa la seguridad es lo primero  le debemos a nuestros clientes ser    transparentes y actuar con integridad  dijo caleb sima  director de seguridad de robinhood después de una revisión diligente  avisar a toda la comunidad de robinhood    de este incidente ahora es lo correcto  en este último incidente  las contraseñas no quedaron expuestas  ya que el  actor de la amenaza tenía acceso a los sistemas internos  por lo que no  estaría de más cambiar su contraseña para ser más cauteloso|Seguridad Informatica
paquetes npm modificados e infectados (verifica!)|http://blog.segu-info.com.ar/2021/11/paquetes-npm-modificados-e-infectados.html|en lo que es otro caso más de ataque a la cadena de suministro dirigido a  repositorios de software de código abierto  se descubrió que dos paquetes  populares de npm con descargas semanales acumulativas de casi 22 millones  estaban comprometidos con código malicioso al obtener acceso no autorizado a  las cuentas de los respectivos desarrolladores|Seguridad Informatica
¿por qué francesco totti no llegó al real madrid?|https://www.espn.com.ar/futbol/italia/nota/_/id/12812667/francesco-totti-por-que-no-llego-real-madrid|pasé treinta años en la roma mostré respeto a todos y renuncié a otros trabajos le dije no al real madrid y a otros porque quería esa camiseta  sólo esa camiseta 'giallorossa' que tengo dentro de mí  reconoció el exjugador en una entrevista con el 'corriere della sera'totti  habitual en la grada del estadio olímpico para seguir a su equipo  confesó que le gustaría volver a ser parte del club romano y lamentó el no haber sido entrenado por mourinho  con el que desde hace años mantiene un cruce de declaraciones públicas de máximo respeto y admiración mutuocon un rol definido me gustaría volver y me gustaría con mourinho  es el número uno  lo respeto mucho lamento no haber sido entrenado por él en mi carrera en la roma saben que si me necesitan para cosas serias estaré encantado de echarles una mano  explicóla retirada fue algo duro para el mítico '10' romano  que todavía añora la rutina del futbolista: echo de menos todo las concentraciones  el vestuario  la camiseta  la sala de masajes era mi vida el bar y el café con mis compañeros  el viaje en autobús desde trigoria (ciudad deportiva) al estadio extraño la rutina que ha marcado mi vida durante décadascuando todo terminó  los días quedaron vacíos después me sentí solo se acabó algo que me gustaba  que era mi vida pero no pensé que dolería tanto detener esa vida planificada  esa pasión que en mi mente podía seguir viviendo no acepté la separación del fútbol  desvelósi lo viera ahora le saludaría con cariño creo que existe un vínculo profundo entre nosotros salía a cenar con él una o dos veces por semana luciano era una persona agradable  divertida y sincera en la fase final nuestra relación estuvo condicionada desde fuera  especialmente por los directivos del club  y ya no nos entendíamos yo también he cometido errores  faltaría más  pero creo que ambos  si volviéramos atrás  ya no entraríamos en conflicto  comentóahora italia se nota que juega más libre  que se divierte los resultados llegarán  pero todavía es una fase difícil para el fútbol italiano solo espero que podamos clasificarnos para la eurocopa y el mundial ocho años sin participar en el mundial han sido duros para los amantes del futbol  apuntótotti fue uno de los últimos '10' puros  una figura que en el mundo del fútbol es cada vez menos habitual: ya no existe ese papel se ha extinguido  azotópara mí  sentimentalmente  fue giuseppe giannini (roma) pero entre todos diría zidane era completo  lo tenía todo cada uno ha sido diferente mírame a mí y a del piero iguales y opuestos él era más rápido en el regate yo definía de primeras  sin pensar  de forma instintiva cada uno tenía su propio talento que lo hacía  incluso en la memoria de la afición  único único porque era irrepetible  reflexionó|Deportes
"facebook dice que ""cerrará su sistema de reconocimiento facial"""|http://blog.segu-info.com.ar/2021/11/facebook-dice-que-cerrara-su-sistema-de.html|la función se ha utilizado durante más de una década para identificar    automáticamente los rostros en las fotos  los usuarios  sin embargo  tuvieron que suscribirse al sistema a partir de  2019  y más de un tercio de los usuarios de facebook lo hicieron como  resultado   facebook ha recopilado desde entonces más de mil millones de perfiles    faciales  que dice que eliminará  la función de reconocimiento facial permitió que las personas fueran  notificadas cuando estaban en una foto también habilitó la función de texto  alternativo automático  que utilizan las personas con discapacidad visual   para nombrar a las personas en las descripciones de sus fotos  pero las implicaciones de privacidad de la tecnología de reconocimiento facial  han alarmado a los defensores de las libertades civiles además  el uso del  reconocimiento facial por parte de los organismos encargados de hacer cumplir  la ley ha planteado cuestiones de prejuicios raciales e identificaciones  erróneaslas empresas seguirán sintiendo la presión de los activistas y usuarios    preocupados siempre que empleen tecnologías biométricas invasivas como el    reconocimiento facial  escribe guariglia  esto es especialmente cierto para los sistemas corporativos que procesan    los datos biométricos de los usuarios sin su consentimiento de libre    participación voluntaria  o que almacenan los datos en formas que son    vulnerables al robo o de fácil acceso para las fuerzas del orden  la demanda colectiva sostuvo que facebook recopiló las impresiones biométricas  del rostro de los usuarios sin su consentimiento para la función de etiquetado  facial para las fotos facebook recopiló automáticamente datos biométricos  faciales hasta 2019  cuando anunció que ya no lo haría de forma  predeterminada  en 2008  illinois puso en vigor su ley de privacidad de la información  biométrica  que requería que las empresas le dijeran a la gente si se estaban  recopilando sus datos biométricos las empresas también debían decirle a las  personas por qué se recopilaban los datos y cuánto tiempo se almacenarían y  usarían  y obtener un permiso por escrito si los datos se iban a compartir con  terceros|Seguridad Informatica
game of hacks: aprende a hackear |http://blog.segu-info.com.ar/2021/11/game-of-hacks-aprende-hackear.html|el juego permite seleccionar tres niveles: inicial  intermedio y avanzadoy    además permite seleccionar distintas plataformas de programación:  en este juego tipo test nos mostrarán códigos vulnerables y mediante preguntas  obtendremos una puntuación basada en el tiempo|Seguridad Informatica
phishing a anses con abuso de formularios de google|http://blog.segu-info.com.ar/2021/10/phishing-anses-con-abuso-de-formularios.html|el phishing no es algo nuevo  es una de las modalidades delictivas que mas ha  crecido desde la pandemia tampoco es novedad que los delincuentes recolecten datos de las victimas mediante el  abuso de formularios de google  en este caso  el objetivo es uno de los sectores mas vulnerables de nuestra  sociedad: nuestros jubilados  a quienes se intenta engañar mediante una  supuesta suma que tienen a su disposición para cobrar  por motivos de la ley de ajustes de cobros innecesarios (sic)  incluso en nuestro caso la víctima imprimió el correo para que quede como  evidencia  el intento de phishing es anecdótico y el formulario de google ya fue  denunciado  lo importante es hablar con nuestros mayores y explicarles sobre  estas modalidades de estafa para que no sean víctimas de las mismasgracias a rodrigo por compartir con nosotros este caso de phishingadolfo fioranelli de la redacción de segu-info|Seguridad Informatica
